transaction_id,project_id,mp_id,transaction_date,transaction_type,amount_inr,cumulative_expenditure_inr,remaining_amount_inr,recipient_entity_id,payment_status,financial_year
TXN000207,PRJ000050,MP00006,2026-06-30,ADVANCE,1072000,1072000,1190400,SYN_CONTRACTOR_048,COMPLETED,2026-27
TXN000208,PRJ000051,MP00006,2025-03-02,SANCTION,1330200,0,1330200,SYN_AGENCY_056,COMPLETED,2024-25
TXN000209,PRJ000051,MP00006,2025-06-21,RELEASE,526100,0,1330200,SYN_AGENCY_056,COMPLETED,2025-26
TXN000210,PRJ000051,MP00006,2025-08-15,ADVANCE,34200,34200,1296000,SYN_CONTRACTOR_049,COMPLETED,2025-26
TXN000211,PRJ000051,MP00006,2025-11-09,EXPENDITURE,130700,164900,1165300,SYN_VENDOR_083,COMPLETED,2025-26
TXN000212,PRJ000051,MP00006,2026-05-09,PAYMENT,150900,315800,1014400,SYN_CONTRACTOR_049,COMPLETED,2026-27
TXN000213,PRJ000051,MP00006,2026-06-30,EXPENDITURE,164500,480300,849900,SYN_VENDOR_083,PENDING,2026-27
TXN000214,PRJ000052,MP00006,2024-08-30,SANCTION,1869300,0,1869300,SYN_AGENCY_054,COMPLETED,2024-25
TXN000215,PRJ000052,MP00006,2025-02-07,RELEASE,1701800,0,1869300,SYN_AGENCY_054,COMPLETED,2024-25
TXN000216,PRJ000052,MP00006,2025-08-29,ADVANCE,198200,198200,1671100,SYN_CONTRACTOR_050,COMPLETED,2025-26
TXN000217,PRJ000052,MP00006,2026-01-24,EXPENDITURE,874300,1072500,796800,SYN_VENDOR_114,COMPLETED,2025-26
TXN000218,PRJ000052,MP00006,2026-06-30,PAYMENT,573200,1645700,223600,SYN_CONTRACTOR_050,COMPLETED,2026-27
TXN000219,PRJ000053,MP00006,2025-05-11,SANCTION,1920900,0,1920900,SYN_AGENCY_022,COMPLETED,2025-26
TXN000220,PRJ000053,MP00006,2025-11-28,RELEASE,268400,0,1920900,SYN_AGENCY_022,COMPLETED,2025-26
TXN000221,PRJ000053,MP00006,2026-06-08,ADVANCE,251400,251400,1669500,SYN_CONTRACTOR_051,COMPLETED,2026-27
TXN000222,PRJ000054,MP00006,2024-10-28,SANCTION,728300,0,728300,SYN_AGENCY_002,COMPLETED,2024-25
TXN000223,PRJ000054,MP00006,2025-05-12,RELEASE,606900,0,728300,SYN_AGENCY_002,COMPLETED,2025-26
TXN000224,PRJ000054,MP00006,2026-02-07,ADVANCE,79600,79600,648700,SYN_CONTRACTOR_052,COMPLETED,2025-26
TXN000225,PRJ000054,MP00006,2026-06-30,EXPENDITURE,478600,558200,170100,SYN_CONTRACTOR_052,COMPLETED,2026-27
TXN000226,PRJ000055,MP00006,2025-04-27,SANCTION,536700,0,536700,SYN_AGENCY_079,COMPLETED,2025-26
TXN000227,PRJ000055,MP00006,2025-05-18,RELEASE,23500,0,536700,SYN_AGENCY_079,COMPLETED,2025-26
TXN000228,PRJ000055,MP00006,2025-06-04,ADVANCE,22400,22400,514300,SYN_CONTRACTOR_053,COMPLETED,2025-26
TXN000229,PRJ000056,MP00007,2025-05-09,SANCTION,445700,0,445700,SYN_AGENCY_034,COMPLETED,2025-26
TXN000230,PRJ000056,MP00007,2025-06-03,RELEASE,37100,0,445700,SYN_AGENCY_034,COMPLETED,2025-26
TXN000231,PRJ000056,MP00007,2025-07-06,ADVANCE,36700,36700,409000,SYN_CONTRACTOR_054,COMPLETED,2025-26
TXN000232,PRJ000057,MP00007,2024-10-11,SANCTION,703300,0,703300,SYN_AGENCY_014,COMPLETED,2024-25
TXN000233,PRJ000057,MP00007,2024-11-27,RELEASE,703300,0,703300,SYN_AGENCY_014,COMPLETED,2024-25
TXN000234,PRJ000057,MP00007,2025-01-26,ADVANCE,121900,121900,581400,SYN_CONTRACTOR_055,COMPLETED,2024-25
TXN000235,PRJ000057,MP00007,2025-03-22,PAYMENT,581400,703300,0,SYN_VENDOR_029,COMPLETED,2024-25
TXN000236,PRJ000058,MP00007,2024-07-01,SANCTION,1965600,0,1965600,SYN_AGENCY_035,COMPLETED,2024-25
TXN000237,PRJ000058,MP00007,2025-05-30,RELEASE,337500,0,1965600,SYN_AGENCY_035,COMPLETED,2025-26
TXN000238,PRJ000058,MP00007,2026-04-10,ADVANCE,298100,298100,1667500,SYN_CONTRACTOR_056,COMPLETED,2026-27
TXN000239,PRJ000059,MP00007,2024-07-31,SANCTION,1663700,0,1663700,SYN_AGENCY_037,COMPLETED,2024-25
TXN000240,PRJ000059,MP00007,2025-02-26,RELEASE,1112200,0,1663700,SYN_AGENCY_037,COMPLETED,2024-25
TXN000241,PRJ000059,MP00007,2025-12-02,ADVANCE,240700,240700,1423000,SYN_CONTRACTOR_057,COMPLETED,2025-26
TXN000242,PRJ000059,MP00007,2026-06-04,EXPENDITURE,846600,1087300,576400,SYN_CONTRACTOR_057,COMPLETED,2026-27
TXN000243,PRJ000060,MP00007,2025-01-14,SANCTION,2316700,0,2316700,SYN_AGENCY_056,COMPLETED,2024-25
TXN000244,PRJ000060,MP00007,2025-03-05,RELEASE,2316700,0,2316700,SYN_AGENCY_056,COMPLETED,2024-25
TXN000245,PRJ000060,MP00007,2025-04-19,ADVANCE,234300,234300,2082400,SYN_CONTRACTOR_079,COMPLETED,2025-26
TXN000246,PRJ000060,MP00007,2025-05-28,PAYMENT,2024300,2258600,58100,SYN_VENDOR_053,COMPLETED,2025-26
TXN000247,PRJ000061,MP00007,2024-09-23,SANCTION,3316200,0,3316200,SYN_AGENCY_043,COMPLETED,2024-25
TXN000248,PRJ000061,MP00007,2024-11-13,RELEASE,3131800,0,3316200,SYN_AGENCY_043,COMPLETED,2024-25
TXN000249,PRJ000061,MP00007,2024-12-25,ADVANCE,223800,223800,3092400,SYN_CONTRACTOR_080,COMPLETED,2024-25
TXN000250,PRJ000061,MP00007,2025-01-22,PAYMENT,719600,943400,2372800,SYN_VENDOR_084,COMPLETED,2024-25
TXN000251,PRJ000061,MP00007,2025-03-14,EXPENDITURE,1292300,2235700,1080500,SYN_CONTRACTOR_080,COMPLETED,2024-25
TXN000252,PRJ000061,MP00007,2025-04-13,EXPENDITURE,718700,2954400,361800,SYN_VENDOR_084,COMPLETED,2025-26
TXN000253,PRJ000062,MP00007,2024-07-31,SANCTION,1559700,0,1559700,SYN_AGENCY_069,COMPLETED,2024-25
TXN000254,PRJ000062,MP00007,2024-11-05,RELEASE,1559700,0,1559700,SYN_AGENCY_069,COMPLETED,2024-25
TXN000255,PRJ000062,MP00007,2025-02-04,ADVANCE,1559700,1559700,0,SYN_CONTRACTOR_081,COMPLETED,2024-25
TXN000256,PRJ000063,MP00007,2025-01-21,SANCTION,1999600,0,1999600,SYN_AGENCY_064,COMPLETED,2024-25
TXN000257,PRJ000063,MP00007,2025-05-29,RELEASE,1248300,0,1999600,SYN_AGENCY_064,COMPLETED,2025-26
TXN000258,PRJ000063,MP00007,2025-09-28,ADVANCE,103200,103200,1896400,SYN_CONTRACTOR_082,COMPLETED,2025-26
TXN000259,PRJ000063,MP00007,2026-02-22,EXPENDITURE,432000,535200,1464400,SYN_CONTRACTOR_082,COMPLETED,2025-26
TXN000260,PRJ000063,MP00007,2026-06-30,PAYMENT,553100,1088300,911300,SYN_VENDOR_026,COMPLETED,2026-27
TXN000261,PRJ000064,MP00007,2025-02-04,SANCTION,2525700,0,2525700,SYN_AGENCY_007,COMPLETED,2024-25
TXN000262,PRJ000064,MP00007,2025-06-15,RELEASE,1692200,0,2525700,SYN_AGENCY_007,COMPLETED,2025-26
TXN000263,PRJ000064,MP00007,2025-09-26,ADVANCE,123500,123500,2402200,SYN_CONTRACTOR_083,COMPLETED,2025-26
TXN000264,PRJ000064,MP00007,2026-02-14,PAYMENT,672900,796400,1729300,SYN_VENDOR_057,COMPLETED,2025-26
TXN000265,PRJ000064,MP00007,2026-05-25,EXPENDITURE,793500,1589900,935800,SYN_VENDOR_057,COMPLETED,2026-27
TXN000266,PRJ000065,MP00008,2025-03-25,SANCTION,2966100,0,2966100,SYN_AGENCY_004,COMPLETED,2024-25
TXN000267,PRJ000065,MP00008,2025-08-01,RELEASE,373400,0,2966100,SYN_AGENCY_004,COMPLETED,2025-26
TXN000268,PRJ000065,MP00008,2025-10-09,ADVANCE,53400,53400,2912700,SYN_CONTRACTOR_084,COMPLETED,2025-26
TXN000269,PRJ000065,MP00008,2026-02-04,PAYMENT,313500,366900,2599200,SYN_CONTRACTOR_084,COMPLETED,2025-26
TXN000270,PRJ000065,MP00008,2026-06-16,REFUND,79700,287200,2678900,SYN_VENDOR_088,COMPLETED,2026-27
TXN000271,PRJ000066,MP00008,2024-09-25,SANCTION,2938000,0,2938000,SYN_AGENCY_079,COMPLETED,2024-25
TXN000272,PRJ000066,MP00008,2024-11-28,RELEASE,2938000,0,2938000,SYN_AGENCY_079,COMPLETED,2024-25
TXN000273,PRJ000066,MP00008,2025-02-12,ADVANCE,428200,428200,2509800,SYN_CONTRACTOR_085,COMPLETED,2024-25
TXN000274,PRJ000066,MP00008,2025-03-31,PAYMENT,2345600,2773800,164200,SYN_CONTRACTOR_085,COMPLETED,2024-25
TXN000275,PRJ000067,MP00008,2024-10-24,SANCTION,2950400,0,2950400,SYN_AGENCY_031,COMPLETED,2024-25
TXN000276,PRJ000067,MP00008,2025-05-11,RELEASE,842300,0,2950400,SYN_AGENCY_031,COMPLETED,2025-26
TXN000277,PRJ000067,MP00008,2026-01-28,ADVANCE,137300,137300,2813100,SYN_CONTRACTOR_086,COMPLETED,2025-26
TXN000278,PRJ000067,MP00008,2026-05-05,EXPENDITURE,623400,760700,2189700,SYN_VENDOR_030,COMPLETED,2026-27
TXN000279,PRJ000068,MP00008,2025-01-24,SANCTION,1559700,0,1559700,SYN_AGENCY_001,COMPLETED,2024-25
TXN000280,PRJ000068,MP00008,2025-07-31,RELEASE,1245500,0,1559700,SYN_AGENCY_001,COMPLETED,2025-26
TXN000281,PRJ000068,MP00008,2026-01-03,ADVANCE,218900,218900,1340800,SYN_CONTRACTOR_087,COMPLETED,2025-26
TXN000282,PRJ000068,MP00008,2026-06-30,EXPENDITURE,899300,1118200,441500,SYN_VENDOR_061,COMPLETED,2026-27
TXN000283,PRJ000069,MP00008,2024-09-17,SANCTION,3266200,0,3266200,SYN_AGENCY_049,COMPLETED,2024-25
TXN000284,PRJ000069,MP00008,2025-02-18,RELEASE,2356400,0,3266200,SYN_AGENCY_049,COMPLETED,2024-25
TXN000285,PRJ000069,MP00008,2025-07-18,ADVANCE,168700,168700,3097500,SYN_CONTRACTOR_088,COMPLETED,2025-26
TXN000286,PRJ000069,MP00008,2026-01-03,PAYMENT,1240300,1409000,1857200,SYN_CONTRACTOR_088,COMPLETED,2025-26
TXN000287,PRJ000069,MP00008,2026-05-08,EXPENDITURE,803800,2212800,1053400,SYN_VENDOR_092,COMPLETED,2026-27
TXN000288,PRJ000070,MP00008,2024-09-08,SANCTION,1998300,0,1998300,SYN_AGENCY_018,COMPLETED,2024-25
TXN000289,PRJ000070,MP00008,2025-02-10,RELEASE,1971700,0,1998300,SYN_AGENCY_018,COMPLETED,2024-25
TXN000290,PRJ000070,MP00008,2025-06-17,ADVANCE,1723300,1723300,275000,SYN_CONTRACTOR_110,COMPLETED,2025-26
TXN000291,PRJ000071,MP00008,2025-05-07,SANCTION,2265300,0,2265300,SYN_AGENCY_019,COMPLETED,2025-26
TXN000292,PRJ000071,MP00008,2025-12-31,RELEASE,263400,0,2265300,SYN_AGENCY_019,COMPLETED,2025-26
TXN000293,PRJ000071,MP00008,2026-05-23,ADVANCE,249100,249100,2016200,SYN_CONTRACTOR_111,COMPLETED,2026-27
TXN000294,PRJ000072,MP00008,2025-01-09,SANCTION,818500,0,818500,SYN_AGENCY_057,COMPLETED,2024-25
TXN000295,PRJ000072,MP00008,2025-05-06,RELEASE,734200,0,818500,SYN_AGENCY_057,COMPLETED,2025-26
TXN000296,PRJ000072,MP00008,2025-08-20,ADVANCE,33600,33600,784900,SYN_CONTRACTOR_112,COMPLETED,2025-26
TXN000297,PRJ000072,MP00008,2025-11-30,PAYMENT,196800,230400,588100,SYN_CONTRACTOR_112,COMPLETED,2025-26
TXN000298,PRJ000072,MP00008,2026-03-30,EXPENDITURE,237100,467500,351000,SYN_CONTRACTOR_112,COMPLETED,2025-26
TXN000299,PRJ000072,MP00008,2026-06-10,EXPENDITURE,183700,651200,167300,SYN_VENDOR_116,COMPLETED,2026-27
TXN000300,PRJ000073,MP00008,2025-03-01,SANCTION,1614400,0,1614400,SYN_AGENCY_044,COMPLETED,2024-25
TXN000301,PRJ000073,MP00008,2025-06-20,RELEASE,219600,0,1614400,SYN_AGENCY_044,COMPLETED,2025-26
TXN000302,PRJ000073,MP00008,2025-09-25,ADVANCE,11500,11500,1602900,SYN_CONTRACTOR_113,COMPLETED,2025-26
TXN000303,PRJ000073,MP00008,2026-01-24,PAYMENT,71900,83400,1531000,SYN_CONTRACTOR_113,COMPLETED,2025-26
TXN000304,PRJ000073,MP00008,2026-02-27,EXPENDITURE,81000,164400,1450000,SYN_VENDOR_027,COMPLETED,2025-26
TXN000305,PRJ000073,MP00008,2026-04-30,EXPENDITURE,43900,208300,1406100,SYN_CONTRACTOR_113,COMPLETED,2026-27
TXN000306,PRJ000074,MP00008,2025-02-13,SANCTION,1089800,0,1089800,SYN_AGENCY_052,COMPLETED,2024-25
TXN000307,PRJ000074,MP00008,2025-06-28,RELEASE,411900,0,1089800,SYN_AGENCY_052,COMPLETED,2025-26
TXN000308,PRJ000074,MP00008,2025-10-11,ADVANCE,38900,38900,1050900,SYN_CONTRACTOR_114,COMPLETED,2025-26
TXN000309,PRJ000074,MP00008,2026-02-22,EXPENDITURE,192200,231100,858700,SYN_CONTRACTOR_114,COMPLETED,2025-26
TXN000310,PRJ000074,MP00008,2026-04-25,EXPENDITURE,172600,403700,686100,SYN_VENDOR_058,COMPLETED,2026-27
TXN000311,PRJ000075,MP00009,2024-12-13,SANCTION,1113600,0,1113600,SYN_AGENCY_035,COMPLETED,2024-25
TXN000312,PRJ000075,MP00009,2025-09-17,RELEASE,577800,0,1113600,SYN_AGENCY_035,COMPLETED,2025-26
TXN000313,PRJ000075,MP00009,2026-06-30,ADVANCE,556600,556600,557000,SYN_CONTRACTOR_115,COMPLETED,2026-27
TXN000314,PRJ000076,MP00009,2025-02-13,SANCTION,3708100,0,3708100,SYN_AGENCY_077,COMPLETED,2024-25
TXN000315,PRJ000076,MP00009,2025-10-30,RELEASE,930700,0,3708100,SYN_AGENCY_077,COMPLETED,2025-26
TXN000316,PRJ000076,MP00009,2026-06-30,ADVANCE,827800,827800,2880300,SYN_CONTRACTOR_116,COMPLETED,2026-27
TXN000317,PRJ000077,MP00009,2024-10-25,SANCTION,1341800,0,1341800,SYN_AGENCY_002,COMPLETED,2024-25
TXN000318,PRJ000077,MP00009,2025-07-29,RELEASE,1003000,0,1341800,SYN_AGENCY_002,COMPLETED,2025-26
TXN000319,PRJ000077,MP00009,2026-06-30,ADVANCE,967800,967800,374000,SYN_CONTRACTOR_117,COMPLETED,2026-27
TXN000320,PRJ000078,MP00009,2024-12-28,SANCTION,2315000,0,2315000,SYN_AGENCY_057,COMPLETED,2024-25
TXN000321,PRJ000078,MP00009,2025-10-09,RELEASE,1673600,0,2315000,SYN_AGENCY_057,COMPLETED,2025-26
TXN000322,PRJ000078,MP00009,2026-06-30,ADVANCE,1570500,1570500,744500,SYN_CONTRACTOR_118,COMPLETED,2026-27
TXN000323,PRJ000079,MP00009,2025-05-03,SANCTION,1112200,0,1112200,SYN_AGENCY_053,COMPLETED,2025-26
TXN000324,PRJ000079,MP00009,2025-09-19,RELEASE,34900,0,1112200,SYN_AGENCY_053,COMPLETED,2025-26
TXN000325,PRJ000079,MP00009,2026-01-04,ADVANCE,4600,4600,1107600,SYN_CONTRACTOR_119,COMPLETED,2025-26
TXN000326,PRJ000079,MP00009,2026-06-30,EXPENDITURE,28400,33000,1079200,SYN_VENDOR_093,COMPLETED,2026-27
TXN000327,PRJ000080,MP00009,2024-10-05,SANCTION,1831200,0,1831200,SYN_AGENCY_008,COMPLETED,2024-25
TXN000328,PRJ000080,MP00009,2024-11-12,RELEASE,2249400,0,1831200,SYN_AGENCY_008,COMPLETED,2024-25
TXN000329,PRJ000080,MP00009,2024-12-09,ADVANCE,185600,185600,1645600,SYN_CONTRACTOR_141,COMPLETED,2024-25
TXN000330,PRJ000080,MP00009,2025-01-16,PAYMENT,849000,1034600,796600,SYN_CONTRACTOR_141,COMPLETED,2024-25
TXN000331,PRJ000080,MP00009,2025-02-13,PAYMENT,954000,1988600,-157400,SYN_CONTRACTOR_141,COMPLETED,2024-25
TXN000332,PRJ000081,MP00009,2025-05-07,SANCTION,2736800,0,2736800,SYN_AGENCY_068,COMPLETED,2025-26
TXN000333,PRJ000081,MP00009,2025-06-22,RELEASE,100400,0,2736800,SYN_AGENCY_068,COMPLETED,2025-26
TXN000334,PRJ000082,MP00009,2025-03-29,SANCTION,2241400,0,2241400,SYN_AGENCY_017,COMPLETED,2024-25
TXN000335,PRJ000082,MP00009,2025-07-16,RELEASE,108100,0,2241400,SYN_AGENCY_017,COMPLETED,2025-26
TXN000336,PRJ000082,MP00009,2025-11-20,ADVANCE,10800,10800,2230600,SYN_CONTRACTOR_143,COMPLETED,2025-26
TXN000337,PRJ000082,MP00009,2026-04-01,PAYMENT,37800,48600,2192800,SYN_VENDOR_117,COMPLETED,2026-27
TXN000338,PRJ000082,MP00009,2026-06-30,EXPENDITURE,50900,99500,2141900,SYN_VENDOR_117,COMPLETED,2026-27
TXN000339,PRJ000083,MP00009,2024-07-20,SANCTION,2044300,0,2044300,SYN_AGENCY_010,COMPLETED,2024-25
TXN000340,PRJ000083,MP00009,2024-10-15,RELEASE,2044300,0,2044300,SYN_AGENCY_010,COMPLETED,2024-25
TXN000341,PRJ000083,MP00009,2024-12-03,ADVANCE,329600,329600,1714700,SYN_CONTRACTOR_144,COMPLETED,2024-25
TXN000342,PRJ000083,MP00009,2025-02-11,PAYMENT,1705100,2034700,9600,SYN_VENDOR_028,COMPLETED,2024-25
TXN000343,PRJ000084,MP00010,2024-08-22,SANCTION,2387700,0,2387700,SYN_AGENCY_074,COMPLETED,2024-25
TXN000344,PRJ000084,MP00010,2024-09-30,RELEASE,2387700,0,2387700,SYN_AGENCY_074,COMPLETED,2024-25
TXN000345,PRJ000084,MP00010,2024-11-13,ADVANCE,177100,177100,2210600,SYN_CONTRACTOR_145,COMPLETED,2024-25
TXN000346,PRJ000084,MP00010,2025-01-13,PAYMENT,612300,789400,1598300,SYN_VENDOR_059,COMPLETED,2024-25
TXN000347,PRJ000084,MP00010,2025-02-03,EXPENDITURE,995200,1784600,603100,SYN_CONTRACTOR_145,COMPLETED,2024-25
TXN000348,PRJ000084,MP00010,2025-03-24,EXPENDITURE,584300,2368900,18800,SYN_CONTRACTOR_145,COMPLETED,2024-25
TXN000349,PRJ000085,MP00010,2024-10-09,SANCTION,3366200,0,3366200,SYN_AGENCY_075,COMPLETED,2024-25
TXN000350,PRJ000085,MP00010,2024-11-19,RELEASE,3363800,0,3366200,SYN_AGENCY_075,COMPLETED,2024-25
TXN000351,PRJ000085,MP00010,2025-01-09,ADVANCE,465500,465500,2900700,SYN_CONTRACTOR_146,COMPLETED,2024-25
TXN000352,PRJ000085,MP00010,2025-03-11,PAYMENT,2832900,3298400,67800,SYN_VENDOR_090,COMPLETED,2024-25
TXN000353,PRJ000085,MP00010,2025-04-07,REFUND,132000,3166400,199800,SYN_VENDOR_090,COMPLETED,2025-26
TXN000354,PRJ000086,MP00010,2024-07-01,SANCTION,1829200,0,1829200,SYN_AGENCY_077,COMPLETED,2024-25
TXN000355,PRJ000086,MP00010,2025-04-02,RELEASE,110200,0,1829200,SYN_AGENCY_077,COMPLETED,2025-26
TXN000356,PRJ000086,MP00010,2026-01-05,ADVANCE,17100,17100,1812100,SYN_CONTRACTOR_147,COMPLETED,2025-26
TXN000357,PRJ000086,MP00010,2026-06-30,EXPENDITURE,79700,96800,1732400,SYN_CONTRACTOR_147,COMPLETED,2026-27
TXN000358,PRJ000087,MP00010,2025-02-08,SANCTION,1739000,0,1739000,SYN_AGENCY_038,COMPLETED,2024-25
TXN000359,PRJ000087,MP00010,2025-05-28,RELEASE,2072100,0,1739000,SYN_AGENCY_038,COMPLETED,2025-26
TXN000360,PRJ000087,MP00010,2025-09-20,ADVANCE,128900,128900,1610100,SYN_CONTRACTOR_148,COMPLETED,2025-26
TXN000361,PRJ000087,MP00010,2025-12-16,EXPENDITURE,623500,752400,986600,SYN_CONTRACTOR_148,COMPLETED,2025-26
TXN000362,PRJ000087,MP00010,2026-03-25,PAYMENT,567800,1320200,418800,SYN_CONTRACTOR_148,COMPLETED,2025-26
TXN000363,PRJ000087,MP00010,2026-06-30,EXPENDITURE,733700,2053900,-314900,SYN_CONTRACTOR_148,COMPLETED,2026-27
TXN000364,PRJ000088,MP00010,2025-05-08,SANCTION,1538600,0,1538600,SYN_AGENCY_073,COMPLETED,2025-26
TXN000365,PRJ000088,MP00010,2025-05-20,RELEASE,162000,0,1538600,SYN_AGENCY_073,COMPLETED,2025-26
TXN000366,PRJ000088,MP00010,2025-06-01,ADVANCE,142300,142300,1396300,SYN_CONTRACTOR_149,COMPLETED,2025-26
TXN000367,PRJ000089,MP00010,2025-05-13,SANCTION,1378900,0,1378900,SYN_AGENCY_066,COMPLETED,2025-26
TXN000368,PRJ000089,MP00010,2025-06-13,RELEASE,61300,0,1378900,SYN_AGENCY_066,COMPLETED,2025-26
TXN000369,PRJ000089,MP00010,2025-07-07,ADVANCE,60700,60700,1318200,SYN_CONTRACTOR_150,COMPLETED,2025-26
TXN000370,PRJ000090,MP00010,2024-07-01,SANCTION,1122000,0,1122000,SYN_AGENCY_016,COMPLETED,2024-25
TXN000371,PRJ000090,MP00010,2025-05-23,RELEASE,235000,0,1122000,SYN_AGENCY_016,COMPLETED,2025-26
TXN000372,PRJ000090,MP00010,2026-06-05,ADVANCE,223600,223600,898400,SYN_CONTRACTOR_172,COMPLETED,2026-27
TXN000373,PRJ000091,MP00010,2025-03-31,SANCTION,1013900,0,1013900,SYN_AGENCY_030,COMPLETED,2024-25
TXN000374,PRJ000091,MP00010,2025-09-01,RELEASE,307000,0,1013900,SYN_AGENCY_030,COMPLETED,2025-26
TXN000375,PRJ000091,MP00010,2026-02-16,ADVANCE,41000,41000,972900,SYN_CONTRACTOR_173,COMPLETED,2025-26
TXN000376,PRJ000091,MP00010,2026-06-22,PAYMENT,251000,292000,721900,SYN_CONTRACTOR_173,COMPLETED,2026-27
TXN000377,PRJ000092,MP00010,2025-01-19,SANCTION,1222700,0,1222700,SYN_AGENCY_021,COMPLETED,2024-25
TXN000378,PRJ000092,MP00010,2025-02-27,RELEASE,1218800,0,1222700,SYN_AGENCY_021,COMPLETED,2024-25
TXN000379,PRJ000092,MP00010,2025-04-12,ADVANCE,233500,233500,989200,SYN_CONTRACTOR_174,COMPLETED,2025-26
TXN000380,PRJ000092,MP00010,2025-05-19,PAYMENT,872600,1106100,116600,SYN_CONTRACTOR_174,COMPLETED,2025-26
TXN000381,PRJ000093,MP00010,2024-11-18,SANCTION,1998500,0,1998500,SYN_AGENCY_058,COMPLETED,2024-25
TXN000382,PRJ000093,MP00010,2025-05-09,RELEASE,1514200,0,1998500,SYN_AGENCY_058,COMPLETED,2025-26
TXN000383,PRJ000093,MP00010,2025-11-08,ADVANCE,237400,237400,1761100,SYN_CONTRACTOR_175,COMPLETED,2025-26
TXN000384,PRJ000093,MP00010,2026-05-20,EXPENDITURE,1258900,1496300,502200,SYN_CONTRACTOR_175,COMPLETED,2026-27
TXN000385,PRJ000094,MP00011,2024-07-05,SANCTION,2045200,0,2045200,SYN_AGENCY_031,COMPLETED,2024-25
TXN000386,PRJ000094,MP00011,2024-11-02,RELEASE,1879900,0,2045200,SYN_AGENCY_031,COMPLETED,2024-25
TXN000387,PRJ000094,MP00011,2025-04-07,ADVANCE,1835100,1835100,210100,SYN_CONTRACTOR_176,COMPLETED,2025-26
TXN000388,PRJ000095,MP00011,2025-02-08,SANCTION,3621400,0,3621400,SYN_AGENCY_064,COMPLETED,2024-25
TXN000389,PRJ000095,MP00011,2025-08-03,RELEASE,2016500,0,3621400,SYN_AGENCY_064,COMPLETED,2025-26
TXN000390,PRJ000095,MP00011,2026-03-03,ADVANCE,350700,350700,3270700,SYN_CONTRACTOR_177,COMPLETED,2025-26
TXN000391,PRJ000095,MP00011,2026-06-30,EXPENDITURE,1568700,1919400,1702000,SYN_CONTRACTOR_177,COMPLETED,2026-27
TXN000392,PRJ000096,MP00011,2024-10-10,SANCTION,2145100,0,2145100,SYN_AGENCY_004,COMPLETED,2024-25
TXN000393,PRJ000096,MP00011,2025-02-15,RELEASE,1459400,0,2145100,SYN_AGENCY_004,COMPLETED,2024-25
TXN000394,PRJ000096,MP00011,2025-05-14,ADVANCE,86400,86400,2058700,SYN_CONTRACTOR_178,COMPLETED,2025-26
TXN000395,PRJ000096,MP00011,2025-10-20,EXPENDITURE,572800,659200,1485900,SYN_CONTRACTOR_178,COMPLETED,2025-26
TXN000396,PRJ000096,MP00011,2026-03-11,PAYMENT,644200,1303400,841700,SYN_CONTRACTOR_178,COMPLETED,2025-26
TXN000397,PRJ000096,MP00011,2026-05-09,REFUND,78400,1225000,920100,SYN_CONTRACTOR_178,COMPLETED,2026-27
TXN000398,PRJ000097,MP00011,2024-07-12,SANCTION,3276000,0,3276000,SYN_AGENCY_046,COMPLETED,2024-25
TXN000399,PRJ000097,MP00011,2025-03-08,RELEASE,2701700,0,3276000,SYN_AGENCY_046,COMPLETED,2024-25
TXN000400,PRJ000097,MP00011,2025-11-06,ADVANCE,500900,500900,2775100,SYN_CONTRACTOR_179,COMPLETED,2025-26
TXN000401,PRJ000097,MP00011,2026-06-30,EXPENDITURE,2014500,2515400,760600,SYN_CONTRACTOR_179,COMPLETED,2026-27
TXN000402,PRJ000098,MP00011,2024-07-01,SANCTION,1140000,0,1140000,SYN_AGENCY_001,COMPLETED,2024-25
TXN000403,PRJ000098,MP00011,2025-02-25,RELEASE,560200,0,1140000,SYN_AGENCY_001,COMPLETED,2024-25
TXN000404,PRJ000098,MP00011,2026-01-06,ADVANCE,63700,63700,1076300,SYN_CONTRACTOR_180,COMPLETED,2025-26
TXN000405,PRJ000098,MP00011,2026-04-09,EXPENDITURE,452900,516600,623400,SYN_CONTRACTOR_180,COMPLETED,2026-27
TXN000406,PRJ000099,MP00011,2024-09-27,SANCTION,569900,0,569900,SYN_AGENCY_071,COMPLETED,2024-25
TXN000407,PRJ000099,MP00011,2024-11-07,RELEASE,569900,0,569900,SYN_AGENCY_071,COMPLETED,2024-25
TXN000408,PRJ000099,MP00011,2024-12-25,ADVANCE,54800,54800,515100,SYN_CONTRACTOR_001,COMPLETED,2024-25
TXN000409,PRJ000099,MP00011,2025-02-18,EXPENDITURE,199100,253900,316000,SYN_CONTRACTOR_001,COMPLETED,2024-25
TXN000410,PRJ000099,MP00011,2025-03-25,EXPENDITURE,316000,569900,0,SYN_CONTRACTOR_001,COMPLETED,2024-25
TXN000411,PRJ000100,MP00011,2024-10-22,SANCTION,1141900,0,1141900,SYN_AGENCY_031,COMPLETED,2024-25
TXN000412,PRJ000100,MP00011,2025-03-28,RELEASE,1012300,0,1141900,SYN_AGENCY_031,COMPLETED,2024-25
TXN000413,PRJ000100,MP00011,2025-09-12,ADVANCE,126000,126000,1015900,SYN_CONTRACTOR_134,COMPLETED,2025-26
TXN000414,PRJ000100,MP00011,2026-01-19,PAYMENT,759800,885800,256100,SYN_CONTRACTOR_134,COMPLETED,2025-26
