document_id,project_id,document_type,vendor_name,category,extracted_amount_inr,sanctioned_amount_inr,consistency_score,mismatch_flag,file_name
DOC0000144,PRJ000072,UTILIZATION_CERTIFICATE,Raipur District Rural Development Agency (DRDA),SANITATION,1130690.0,5410000.0,92.5,False,Utilization_Certificate_PRJ000072.pdf
DOC0000145,PRJ000073,PURCHASE_BILL,Speedway Repair & Resurfacing Contractors,ROAD_REPAIR,820000.0,820000.0,94.3,False,Purchase_Bill_PRJ000073.pdf
DOC0000146,PRJ000073,UTILIZATION_CERTIFICATE,Muzaffarpur District Rural Development Agency (DRDA),ROAD_REPAIR,369000.0,820000.0,93.4,False,Utilization_Certificate_PRJ000073.pdf
DOC0000147,PRJ000074,PURCHASE_BILL,Paramount Multi-Sector Construction Ltd,SOLAR_ENERGY,4660000.0,4660000.0,94.5,False,Purchase_Bill_PRJ000074.pdf
DOC0000148,PRJ000074,UTILIZATION_CERTIFICATE,Muzaffarpur District Rural Development Agency (DRDA),SOLAR_ENERGY,2045740.0,4660000.0,97.6,False,Utilization_Certificate_PRJ000074.pdf
DOC0000149,PRJ000075,PURCHASE_BILL,Paramount Multi-Sector Construction Ltd,WATER_SUPPLY,890000.0,890000.0,94.5,False,Purchase_Bill_PRJ000075.pdf
DOC0000150,PRJ000075,UTILIZATION_CERTIFICATE,Muzaffarpur District Rural Development Agency (DRDA),WATER_SUPPLY,217160.0,890000.0,93.6,False,Utilization_Certificate_PRJ000075.pdf
DOC0000151,PRJ000076,PURCHASE_BILL,TechLine IT & Lab Equipment Solutions Pvt Ltd,SCHOOL_INFRASTRUCTURE,5340000.0,5340000.0,93.3,False,Purchase_Bill_PRJ000076.pdf
DOC0000152,PRJ000076,UTILIZATION_CERTIFICATE,Muzaffarpur District Rural Development Agency (DRDA),SCHOOL_INFRASTRUCTURE,4384140.0,5340000.0,93.5,False,Utilization_Certificate_PRJ000076.pdf
DOC0000153,PRJ000077,PURCHASE_BILL,National Civic Infrastructure Developers,COMMUNITY_HALL,2292241.95,1850000.0,67.9,True,Purchase_Bill_PRJ000077.pdf
DOC0000154,PRJ000077,UTILIZATION_CERTIFICATE,Patna Municipal Corporation Infrastructure Cell,COMMUNITY_HALL,682650.0,1850000.0,98.7,False,Utilization_Certificate_PRJ000077.pdf
DOC0000155,PRJ000078,PURCHASE_BILL,CleanWater Sanitation & Drainage Works Pvt Ltd,SANITATION,4620000.0,4620000.0,95.2,False,Purchase_Bill_PRJ000078.pdf
DOC0000156,PRJ000078,UTILIZATION_CERTIFICATE,Guntur Municipal Corporation Infrastructure Cell,SANITATION,4620000.0,4620000.0,92.3,False,Utilization_Certificate_PRJ000078.pdf
DOC0000157,PRJ000079,PURCHASE_BILL,CleanWater Sanitation & Drainage Works Pvt Ltd,SANITATION,3910000.0,3910000.0,90.8,False,Purchase_Bill_PRJ000079.pdf
DOC0000158,PRJ000079,UTILIZATION_CERTIFICATE,Guntur District Rural Development Agency (DRDA),SANITATION,5982300.0,3910000.0,98.9,False,Utilization_Certificate_PRJ000079.pdf
DOC0000159,PRJ000080,PURCHASE_BILL,UrbanDrain Civil Engineering Co,DRAINAGE,7170000.0,7170000.0,89.2,False,Purchase_Bill_PRJ000080.pdf
DOC0000160,PRJ000080,UTILIZATION_CERTIFICATE,Visakhapatnam State Water Supply & Sanitation Board (WSSB),DRAINAGE,5377500.0,7170000.0,90.6,False,Utilization_Certificate_PRJ000080.pdf
DOC0000161,PRJ000081,PURCHASE_BILL,MedTech Healthcare Infrastructure Ltd,HEALTHCARE,7620000.0,7620000.0,97.3,False,Purchase_Bill_PRJ000081.pdf
DOC0000162,PRJ000081,UTILIZATION_CERTIFICATE,Guntur Municipal Corporation Infrastructure Cell,HEALTHCARE,5715000.0,7620000.0,97.8,False,Utilization_Certificate_PRJ000081.pdf
DOC0000163,PRJ000082,PURCHASE_BILL,CleanWater Sanitation & Drainage Works Pvt Ltd,SANITATION,6250000.0,6250000.0,94.2,False,Purchase_Bill_PRJ000082.pdf
DOC0000164,PRJ000082,UTILIZATION_CERTIFICATE,Tirupati Public Works Department (PWD),SANITATION,4687500.0,6250000.0,94.0,False,Utilization_Certificate_PRJ000082.pdf
DOC0000165,PRJ000083,PURCHASE_BILL,BridgeTech Structures Pvt Ltd,BRIDGE,7850000.0,7850000.0,88.5,False,Purchase_Bill_PRJ000083.pdf
DOC0000166,PRJ000083,UTILIZATION_CERTIFICATE,Kollam Public Works Department (PWD),BRIDGE,7850000.0,7850000.0,90.2,False,Utilization_Certificate_PRJ000083.pdf
DOC0000167,PRJ000084,PURCHASE_BILL,TechLine IT & Lab Equipment Solutions Pvt Ltd,SCHOOL_INFRASTRUCTURE,4200000.0,4200000.0,93.3,False,Purchase_Bill_PRJ000084.pdf
DOC0000168,PRJ000084,UTILIZATION_CERTIFICATE,Alappuzha District Rural Development Agency (DRDA),SCHOOL_INFRASTRUCTURE,4200000.0,4200000.0,95.0,False,Utilization_Certificate_PRJ000084.pdf
DOC0000169,PRJ000085,PURCHASE_BILL,BridgeTech Structures Pvt Ltd,BRIDGE,7750000.0,7750000.0,88.8,False,Purchase_Bill_PRJ000085.pdf
DOC0000170,PRJ000085,UTILIZATION_CERTIFICATE,Varanasi State Water Supply & Sanitation Board (WSSB),BRIDGE,5812500.0,7750000.0,91.9,False,Utilization_Certificate_PRJ000085.pdf
DOC0000171,PRJ000086,PURCHASE_BILL,Apex Infracon & Highway Contractors,ROAD_CONSTRUCTION,6870000.0,6870000.0,97.6,False,Purchase_Bill_PRJ000086.pdf
DOC0000172,PRJ000086,UTILIZATION_CERTIFICATE,Varanasi Public Works Department (PWD),ROAD_CONSTRUCTION,394952.48,6870000.0,98.8,False,Utilization_Certificate_PRJ000086.pdf
DOC0000173,PRJ000087,PURCHASE_BILL,Paramount Multi-Sector Construction Ltd,DRAINAGE,1840000.0,1840000.0,95.0,False,Purchase_Bill_PRJ000087.pdf
DOC0000174,PRJ000087,UTILIZATION_CERTIFICATE,Varanasi District Rural Development Agency (DRDA),DRAINAGE,391920.0,1840000.0,97.8,False,Utilization_Certificate_PRJ000087.pdf
DOC0000175,PRJ000088,PURCHASE_BILL,ProSport Infrastructure & Turf Solutions,SPORTS_FACILITY,6990000.0,6990000.0,93.1,False,Purchase_Bill_PRJ000088.pdf
DOC0000176,PRJ000088,UTILIZATION_CERTIFICATE,Varanasi District Rural Development Agency (DRDA),SPORTS_FACILITY,10065600.0,6990000.0,97.3,False,Utilization_Certificate_PRJ000088.pdf
DOC0000177,PRJ000089,PURCHASE_BILL,Apex Infracon & Highway Contractors,ROAD_CONSTRUCTION,7920000.0,7920000.0,93.8,False,Purchase_Bill_PRJ000089.pdf
DOC0000178,PRJ000089,UTILIZATION_CERTIFICATE,Varanasi District Rural Development Agency (DRDA),ROAD_CONSTRUCTION,2217600.0,7920000.0,98.8,False,Utilization_Certificate_PRJ000089.pdf
DOC0000179,PRJ000090,PURCHASE_BILL,CleanWater Sanitation & Drainage Works Pvt Ltd,SANITATION,6680000.0,6680000.0,97.7,False,Purchase_Bill_PRJ000090.pdf
DOC0000180,PRJ000090,UTILIZATION_CERTIFICATE,Patna State Water Supply & Sanitation Board (WSSB),SANITATION,3006000.0,6680000.0,98.2,False,Utilization_Certificate_PRJ000090.pdf
DOC0000181,PRJ000091,PURCHASE_BILL,TechLine IT & Lab Equipment Solutions Pvt Ltd,SCHOOL_INFRASTRUCTURE,7910000.0,7910000.0,89.2,False,Purchase_Bill_PRJ000091.pdf
DOC0000182,PRJ000091,UTILIZATION_CERTIFICATE,Muzaffarpur District Rural Development Agency (DRDA),SCHOOL_INFRASTRUCTURE,2586570.0,7910000.0,98.9,False,Utilization_Certificate_PRJ000091.pdf
DOC0000183,PRJ000092,PURCHASE_BILL,National Civic Infrastructure Developers,COMMUNITY_HALL,3838562.17,3470000.0,71.5,True,Purchase_Bill_PRJ000092.pdf
DOC0000184,PRJ000092,UTILIZATION_CERTIFICATE,Durg State Water Supply & Sanitation Board (WSSB),COMMUNITY_HALL,1821750.0,3470000.0,90.1,False,Utilization_Certificate_PRJ000092.pdf
DOC0000185,PRJ000093,PURCHASE_BILL,BridgeTech Structures Pvt Ltd,BRIDGE,1660000.0,1660000.0,97.4,False,Purchase_Bill_PRJ000093.pdf
DOC0000186,PRJ000093,UTILIZATION_CERTIFICATE,Bhilai Municipal Corporation Infrastructure Cell,BRIDGE,747000.0,1660000.0,96.9,False,Utilization_Certificate_PRJ000093.pdf
DOC0000187,PRJ000094,PURCHASE_BILL,AquaPure Water Systems & Drilling Corp,WATER_SUPPLY,3240000.0,3240000.0,93.5,False,Purchase_Bill_PRJ000094.pdf
DOC0000188,PRJ000094,UTILIZATION_CERTIFICATE,Raipur District Rural Development Agency (DRDA),WATER_SUPPLY,2843656.77,3240000.0,90.1,False,Utilization_Certificate_PRJ000094.pdf
DOC0000189,PRJ000095,PURCHASE_BILL,Paramount Multi-Sector Construction Ltd,SOLAR_ENERGY,910000.0,910000.0,91.8,False,Purchase_Bill_PRJ000095.pdf
DOC0000190,PRJ000095,UTILIZATION_CERTIFICATE,Amritsar District Rural Development Agency (DRDA),SOLAR_ENERGY,244790.0,910000.0,93.6,False,Utilization_Certificate_PRJ000095.pdf
DOC0000191,PRJ000096,PURCHASE_BILL,BridgeTech Structures Pvt Ltd,BRIDGE,4440000.0,4440000.0,93.9,False,Purchase_Bill_PRJ000096.pdf
DOC0000192,PRJ000096,UTILIZATION_CERTIFICATE,Chandigarh State Water Supply & Sanitation Board (WSSB),BRIDGE,198690.9,4440000.0,96.3,False,Utilization_Certificate_PRJ000096.pdf
DOC0000193,PRJ000097,PURCHASE_BILL,TechLine IT & Lab Equipment Solutions Pvt Ltd,SCHOOL_INFRASTRUCTURE,960000.0,960000.0,97.0,False,Purchase_Bill_PRJ000097.pdf
DOC0000194,PRJ000097,UTILIZATION_CERTIFICATE,Hubballi State Water Supply & Sanitation Board (WSSB),SCHOOL_INFRASTRUCTURE,19837.03,960000.0,92.0,False,Utilization_Certificate_PRJ000097.pdf
DOC0000195,PRJ000098,PURCHASE_BILL,Apex Infracon & Highway Contractors,ROAD_CONSTRUCTION,7030000.0,7030000.0,97.8,False,Purchase_Bill_PRJ000098.pdf
DOC0000196,PRJ000098,UTILIZATION_CERTIFICATE,Hubballi State Water Supply & Sanitation Board (WSSB),ROAD_CONSTRUCTION,2326930.0,7030000.0,90.5,False,Utilization_Certificate_PRJ000098.pdf
DOC0000197,PRJ000099,PURCHASE_BILL,Apex Infracon & Highway Contractors,ROAD_CONSTRUCTION,1040000.0,1040000.0,91.4,False,Purchase_Bill_PRJ000099.pdf
DOC0000198,PRJ000099,UTILIZATION_CERTIFICATE,Hubballi State Water Supply & Sanitation Board (WSSB),ROAD_CONSTRUCTION,55087.71,1040000.0,93.7,False,Utilization_Certificate_PRJ000099.pdf
DOC0000199,PRJ000100,PURCHASE_BILL,SwachhBharat Sanitation Infra Ltd,PUBLIC_TOILET,1310000.0,1310000.0,89.6,False,Purchase_Bill_PRJ000100.pdf
DOC0000200,PRJ000100,UTILIZATION_CERTIFICATE,Sopore District Rural Development Agency (DRDA),PUBLIC_TOILET,1044070.0,1310000.0,93.5,False,Utilization_Certificate_PRJ000100.pdf
DOC0000201,PRJ000101,PURCHASE_BILL,MedTech Healthcare Infrastructure Ltd,HEALTHCARE,1130000.0,1130000.0,89.2,False,Purchase_Bill_PRJ000101.pdf
DOC0000202,PRJ000101,UTILIZATION_CERTIFICATE,Leh Public Works Department (PWD),HEALTHCARE,48122.37,1130000.0,90.2,False,Utilization_Certificate_PRJ000101.pdf
DOC0000203,PRJ000102,PURCHASE_BILL,SwachhBharat Sanitation Infra Ltd,PUBLIC_TOILET,6030000.0,6030000.0,97.4,False,Purchase_Bill_PRJ000102.pdf
DOC0000204,PRJ000102,UTILIZATION_CERTIFICATE,Sopore State Water Supply & Sanitation Board (WSSB),PUBLIC_TOILET,301376.87,6030000.0,97.0,False,Utilization_Certificate_PRJ000102.pdf
DOC0000205,PRJ000103,PURCHASE_BILL,ProSport Infrastructure & Turf Solutions,SPORTS_FACILITY,4170000.0,4170000.0,91.0,False,Purchase_Bill_PRJ000103.pdf
DOC0000206,PRJ000103,UTILIZATION_CERTIFICATE,Sopore District Rural Development Agency (DRDA),SPORTS_FACILITY,1876500.0,4170000.0,91.7,False,Utilization_Certificate_PRJ000103.pdf
DOC0000207,PRJ000104,PURCHASE_BILL,National Civic Infrastructure Developers,COMMUNITY_HALL,2420000.0,2420000.0,96.1,False,Purchase_Bill_PRJ000104.pdf
DOC0000208,PRJ000104,UTILIZATION_CERTIFICATE,Sopore District Rural Development Agency (DRDA),COMMUNITY_HALL,2420000.0,2420000.0,98.5,False,Utilization_Certificate_PRJ000104.pdf
DOC0000209,PRJ000105,PURCHASE_BILL,CleanWater Sanitation & Drainage Works Pvt Ltd,SANITATION,3530000.0,3530000.0,91.9,False,Purchase_Bill_PRJ000105.pdf
DOC0000210,PRJ000105,UTILIZATION_CERTIFICATE,Mysuru District Rural Development Agency (DRDA),SANITATION,3213935.05,3530000.0,90.5,False,Utilization_Certificate_PRJ000105.pdf
DOC0000211,PRJ000106,PURCHASE_BILL,SunPower Renewable Energy Systems,SOLAR_ENERGY,3230000.0,3230000.0,90.0,False,Purchase_Bill_PRJ000106.pdf
DOC0000212,PRJ000106,UTILIZATION_CERTIFICATE,Hubballi State Water Supply & Sanitation Board (WSSB),SOLAR_ENERGY,746130.0,3230000.0,94.7,False,Utilization_Certificate_PRJ000106.pdf
DOC0000213,PRJ000107,PURCHASE_BILL,ProSport Infrastructure & Turf Solutions,SPORTS_FACILITY,3980000.0,3980000.0,96.1,False,Purchase_Bill_PRJ000107.pdf
DOC0000214,PRJ000107,UTILIZATION_CERTIFICATE,Hubballi State Water Supply & Sanitation Board (WSSB),SPORTS_FACILITY,1524340.0,3980000.0,90.4,False,Utilization_Certificate_PRJ000107.pdf
DOC0000215,PRJ000108,PURCHASE_BILL,Apex Infracon & Highway Contractors,ROAD_CONSTRUCTION,4550000.0,4550000.0,91.9,False,Purchase_Bill_PRJ000108.pdf
DOC0000216,PRJ000108,UTILIZATION_CERTIFICATE,Hubballi State Water Supply & Sanitation Board (WSSB),ROAD_CONSTRUCTION,2061150.0,4550000.0,95.9,False,Utilization_Certificate_PRJ000108.pdf
DOC0000217,PRJ000109,PURCHASE_BILL,National Civic Infrastructure Developers,COMMUNITY_HALL,4600000.0,4600000.0,89.8,False,Purchase_Bill_PRJ000109.pdf
DOC0000218,PRJ000109,UTILIZATION_CERTIFICATE,Bengaluru Municipal Corporation Infrastructure Cell,COMMUNITY_HALL,1053400.0,4600000.0,95.8,False,Utilization_Certificate_PRJ000109.pdf
DOC0000219,PRJ000110,PURCHASE_BILL,National Civic Infrastructure Developers,COMMUNITY_HALL,1160000.0,1160000.0,96.1,False,Purchase_Bill_PRJ000110.pdf
DOC0000220,PRJ000110,UTILIZATION_CERTIFICATE,Varanasi State Water Supply & Sanitation Board (WSSB),COMMUNITY_HALL,539400.0,1160000.0,91.7,False,Utilization_Certificate_PRJ000110.pdf
DOC0000221,PRJ000111,PURCHASE_BILL,AquaPure Water Systems & Drilling Corp,WATER_SUPPLY,7690000.0,7690000.0,95.3,False,Purchase_Bill_PRJ000111.pdf
DOC0000222,PRJ000111,UTILIZATION_CERTIFICATE,Varanasi State Water Supply & Sanitation Board (WSSB),WATER_SUPPLY,197051.29,7690000.0,98.1,False,Utilization_Certificate_PRJ000111.pdf
DOC0000223,PRJ000112,PURCHASE_BILL,CleanWater Sanitation & Drainage Works Pvt Ltd,SANITATION,6320000.0,6320000.0,95.0,False,Purchase_Bill_PRJ000112.pdf
DOC0000224,PRJ000112,UTILIZATION_CERTIFICATE,Varanasi State Water Supply & Sanitation Board (WSSB),SANITATION,2376320.0,6320000.0,99.0,False,Utilization_Certificate_PRJ000112.pdf
DOC0000225,PRJ000113,PURCHASE_BILL,UrbanDrain Civil Engineering Co,DRAINAGE,5740000.0,5740000.0,97.8,False,Purchase_Bill_PRJ000113.pdf
DOC0000226,PRJ000113,UTILIZATION_CERTIFICATE,Varanasi Public Works Department (PWD),DRAINAGE,5740000.0,5740000.0,93.9,False,Utilization_Certificate_PRJ000113.pdf
DOC0000227,PRJ000114,PURCHASE_BILL,MedTech Healthcare Infrastructure Ltd,HEALTHCARE,5127925.23,4490000.0,55.7,True,Purchase_Bill_PRJ000114.pdf
DOC0000228,PRJ000114,UTILIZATION_CERTIFICATE,Varanasi Public Works Department (PWD),HEALTHCARE,2330310.0,4490000.0,94.2,False,Utilization_Certificate_PRJ000114.pdf
DOC0000229,PRJ000115,PURCHASE_BILL,MedTech Healthcare Infrastructure Ltd,HEALTHCARE,7720000.0,7720000.0,96.9,False,Purchase_Bill_PRJ000115.pdf
DOC0000230,PRJ000115,UTILIZATION_CERTIFICATE,Mysuru District Rural Development Agency (DRDA),HEALTHCARE,7720000.0,7720000.0,96.7,False,Utilization_Certificate_PRJ000115.pdf
DOC0000231,PRJ000116,PURCHASE_BILL,Speedway Repair & Resurfacing Contractors,ROAD_REPAIR,920000.0,920000.0,93.0,False,Purchase_Bill_PRJ000116.pdf
DOC0000232,PRJ000116,UTILIZATION_CERTIFICATE,Mysuru District Rural Development Agency (DRDA),ROAD_REPAIR,920000.0,920000.0,94.7,False,Utilization_Certificate_PRJ000116.pdf
DOC0000233,PRJ000117,PURCHASE_BILL,UrbanDrain Civil Engineering Co,DRAINAGE,1630000.0,1630000.0,88.7,False,Purchase_Bill_PRJ000117.pdf
DOC0000234,PRJ000117,UTILIZATION_CERTIFICATE,Bengaluru Municipal Corporation Infrastructure Cell,DRAINAGE,1273030.0,1630000.0,92.9,False,Utilization_Certificate_PRJ000117.pdf
DOC0000235,PRJ000118,PURCHASE_BILL,National Civic Infrastructure Developers,COMMUNITY_HALL,6790000.0,6790000.0,95.1,False,Purchase_Bill_PRJ000118.pdf
DOC0000236,PRJ000118,UTILIZATION_CERTIFICATE,Mumbai Municipal Corporation Infrastructure Cell,COMMUNITY_HALL,6790000.0,6790000.0,93.2,False,Utilization_Certificate_PRJ000118.pdf
DOC0000237,PRJ000119,PURCHASE_BILL,CleanWater Sanitation & Drainage Works Pvt Ltd,SANITATION,2050000.0,2050000.0,95.1,False,Purchase_Bill_PRJ000119.pdf
DOC0000238,PRJ000119,UTILIZATION_CERTIFICATE,Thane Public Works Department (PWD),SANITATION,58719.79,2050000.0,92.0,False,Utilization_Certificate_PRJ000119.pdf
DOC0000239,PRJ000120,PURCHASE_BILL,Paramount Multi-Sector Construction Ltd,DRAINAGE,5070000.0,5070000.0,95.1,False,Purchase_Bill_PRJ000120.pdf
DOC0000240,PRJ000120,UTILIZATION_CERTIFICATE,Thane District Rural Development Agency (DRDA),DRAINAGE,2413320.0,5070000.0,99.1,False,Utilization_Certificate_PRJ000120.pdf
DOC0000241,PRJ000121,PURCHASE_BILL,Paramount Multi-Sector Construction Ltd,SOLAR_ENERGY,2810000.0,2810000.0,94.7,False,Purchase_Bill_PRJ000121.pdf
DOC0000242,PRJ000121,UTILIZATION_CERTIFICATE,Thane District Rural Development Agency (DRDA),SOLAR_ENERGY,649110.0,2810000.0,96.2,False,Utilization_Certificate_PRJ000121.pdf
DOC0000243,PRJ000122,PURCHASE_BILL,ProSport Infrastructure & Turf Solutions,SPORTS_FACILITY,2680000.0,2680000.0,96.4,False,Purchase_Bill_PRJ000122.pdf
DOC0000244,PRJ000122,UTILIZATION_CERTIFICATE,Bengaluru Municipal Corporation Infrastructure Cell,SPORTS_FACILITY,1206000.0,2680000.0,95.5,False,Utilization_Certificate_PRJ000122.pdf
DOC0000245,PRJ000123,PURCHASE_BILL,SwachhBharat Sanitation Infra Ltd,PUBLIC_TOILET,2370000.0,2370000.0,90.2,False,Purchase_Bill_PRJ000123.pdf
DOC0000246,PRJ000123,UTILIZATION_CERTIFICATE,Bengaluru Municipal Corporation Infrastructure Cell,PUBLIC_TOILET,2370000.0,2370000.0,93.8,False,Utilization_Certificate_PRJ000123.pdf
DOC0000247,PRJ000124,PURCHASE_BILL,SmartTransit Urban Infra Solutions,BUS_SHELTER,3630000.0,3630000.0,97.0,False,Purchase_Bill_PRJ000124.pdf
DOC0000248,PRJ000124,UTILIZATION_CERTIFICATE,Bengaluru Public Works Department (PWD),BUS_SHELTER,3630000.0,3630000.0,95.1,False,Utilization_Certificate_PRJ000124.pdf
DOC0000249,PRJ000125,PURCHASE_BILL,SmartTransit Urban Infra Solutions,BUS_SHELTER,6000000.0,6000000.0,95.6,False,Purchase_Bill_PRJ000125.pdf
DOC0000250,PRJ000125,UTILIZATION_CERTIFICATE,Dehradun District Rural Development Agency (DRDA),BUS_SHELTER,8160000.0,6000000.0,91.8,False,Utilization_Certificate_PRJ000125.pdf
DOC0000251,PRJ000126,PURCHASE_BILL,CleanWater Sanitation & Drainage Works Pvt Ltd,SANITATION,5790000.0,5790000.0,95.9,False,Purchase_Bill_PRJ000126.pdf
DOC0000252,PRJ000126,UTILIZATION_CERTIFICATE,Haridwar State Water Supply & Sanitation Board (WSSB),SANITATION,5790000.0,5790000.0,90.2,False,Utilization_Certificate_PRJ000126.pdf
DOC0000253,PRJ000127,PURCHASE_BILL,SmartTransit Urban Infra Solutions,BUS_SHELTER,5340000.0,5340000.0,94.1,False,Purchase_Bill_PRJ000127.pdf
DOC0000254,PRJ000127,UTILIZATION_CERTIFICATE,Haridwar State Water Supply & Sanitation Board (WSSB),BUS_SHELTER,3310800.0,5340000.0,99.1,False,Utilization_Certificate_PRJ000127.pdf
DOC0000255,PRJ000128,PURCHASE_BILL,CleanWater Sanitation & Drainage Works Pvt Ltd,SANITATION,3950000.0,3950000.0,93.7,False,Purchase_Bill_PRJ000128.pdf
DOC0000256,PRJ000128,UTILIZATION_CERTIFICATE,Dehradun Municipal Corporation Infrastructure Cell,SANITATION,2520100.0,3950000.0,95.4,False,Utilization_Certificate_PRJ000128.pdf
DOC0000257,PRJ000129,PURCHASE_BILL,BridgeTech Structures Pvt Ltd,BRIDGE,6700000.0,6700000.0,94.1,False,Purchase_Bill_PRJ000129.pdf
DOC0000258,PRJ000129,UTILIZATION_CERTIFICATE,Gandhinagar State Water Supply & Sanitation Board (WSSB),BRIDGE,6700000.0,6700000.0,93.1,False,Utilization_Certificate_PRJ000129.pdf
DOC0000259,PRJ000130,PURCHASE_BILL,Apex Infracon & Highway Contractors,ROAD_CONSTRUCTION,7630000.0,7630000.0,92.4,False,Purchase_Bill_PRJ000130.pdf
DOC0000260,PRJ000130,UTILIZATION_CERTIFICATE,Bhavnagar Municipal Corporation Infrastructure Cell,ROAD_CONSTRUCTION,4059160.0,7630000.0,91.1,False,Utilization_Certificate_PRJ000130.pdf
DOC0000261,PRJ000131,PURCHASE_BILL,UrbanDrain Civil Engineering Co,DRAINAGE,3500000.0,3500000.0,93.5,False,Purchase_Bill_PRJ000131.pdf
DOC0000262,PRJ000131,UTILIZATION_CERTIFICATE,Gandhinagar State Water Supply & Sanitation Board (WSSB),DRAINAGE,2961000.0,3500000.0,91.3,False,Utilization_Certificate_PRJ000131.pdf
DOC0000263,PRJ000132,PURCHASE_BILL,SunPower Renewable Energy Systems,SOLAR_ENERGY,7180000.0,7180000.0,91.8,False,Purchase_Bill_PRJ000132.pdf
DOC0000264,PRJ000132,UTILIZATION_CERTIFICATE,Bhavnagar Municipal Corporation Infrastructure Cell,SOLAR_ENERGY,5385000.0,7180000.0,95.1,False,Utilization_Certificate_PRJ000132.pdf
DOC0000265,PRJ000133,PURCHASE_BILL,SmartTransit Urban Infra Solutions,BUS_SHELTER,4170000.0,4170000.0,95.5,False,Purchase_Bill_PRJ000133.pdf
DOC0000266,PRJ000133,UTILIZATION_CERTIFICATE,Bikaner Public Works Department (PWD),BUS_SHELTER,176724.0,4170000.0,93.6,False,Utilization_Certificate_PRJ000133.pdf
DOC0000267,PRJ000134,PURCHASE_BILL,ProSport Infrastructure & Turf Solutions,SPORTS_FACILITY,7340000.0,7340000.0,91.9,False,Purchase_Bill_PRJ000134.pdf
DOC0000268,PRJ000134,UTILIZATION_CERTIFICATE,Udaipur District Rural Development Agency (DRDA),SPORTS_FACILITY,8587800.0,7340000.0,91.9,False,Utilization_Certificate_PRJ000134.pdf
DOC0000269,PRJ000135,PURCHASE_BILL,ProSport Infrastructure & Turf Solutions,SPORTS_FACILITY,4170000.0,4170000.0,89.4,False,Purchase_Bill_PRJ000135.pdf
DOC0000270,PRJ000135,UTILIZATION_CERTIFICATE,Udaipur District Rural Development Agency (DRDA),SPORTS_FACILITY,6296700.0,4170000.0,90.7,False,Utilization_Certificate_PRJ000135.pdf
DOC0000271,PRJ000136,PURCHASE_BILL,TechLine IT & Lab Equipment Solutions Pvt Ltd,SCHOOL_INFRASTRUCTURE,2502492.03,2030000.0,58.7,True,Purchase_Bill_PRJ000136.pdf
DOC0000272,PRJ000136,UTILIZATION_CERTIFICATE,Bikaner Public Works Department (PWD),SCHOOL_INFRASTRUCTURE,682080.0,2030000.0,100.0,False,Utilization_Certificate_PRJ000136.pdf
DOC0000273,PRJ000137,PURCHASE_BILL,BridgeTech Structures Pvt Ltd,BRIDGE,1160000.0,1160000.0,95.4,False,Purchase_Bill_PRJ000137.pdf
DOC0000274,PRJ000137,UTILIZATION_CERTIFICATE,Kolkata District Rural Development Agency (DRDA),BRIDGE,1728400.0,1160000.0,100.0,False,Utilization_Certificate_PRJ000137.pdf
DOC0000275,PRJ000138,PURCHASE_BILL,Apex Infracon & Highway Contractors,ROAD_CONSTRUCTION,7040000.0,7040000.0,89.2,False,Purchase_Bill_PRJ000138.pdf
DOC0000276,PRJ000138,UTILIZATION_CERTIFICATE,Siliguri State Water Supply & Sanitation Board (WSSB),ROAD_CONSTRUCTION,5913600.0,7040000.0,95.8,False,Utilization_Certificate_PRJ000138.pdf
DOC0000277,PRJ000139,PURCHASE_BILL,UrbanDrain Civil Engineering Co,DRAINAGE,3530000.0,3530000.0,92.7,False,Purchase_Bill_PRJ000139.pdf
DOC0000278,PRJ000139,UTILIZATION_CERTIFICATE,Kolkata District Rural Development Agency (DRDA),DRAINAGE,5189100.0,3530000.0,91.4,False,Utilization_Certificate_PRJ000139.pdf
DOC0000279,PRJ000140,PURCHASE_BILL,TechLine IT & Lab Equipment Solutions Pvt Ltd,SCHOOL_INFRASTRUCTURE,4090000.0,4090000.0,93.7,False,Purchase_Bill_PRJ000140.pdf
DOC0000280,PRJ000140,UTILIZATION_CERTIFICATE,Siliguri State Water Supply & Sanitation Board (WSSB),SCHOOL_INFRASTRUCTURE,1537840.0,4090000.0,94.2,False,Utilization_Certificate_PRJ000140.pdf
